# Open,High,Low,Volume,Close
914.859985,928.099976,912.54303,1499500,927.039978
926.070007,935.929993,924.590027,1422100,931.659973
933.539978,934.900024,925.200012,1911300,927.130005
926.119995,936.924988,925.26001,1329800,934.299988
936.950012,937.5,929.530029,1581800,932.169983
931.97998,932,925.159973,1173900,928.780029
925.320007,932.530029,923.030029,835000,930.599976
931.530029,933.440002,927.849976,1050600,932.219971
932.950012,938.25,929.340027,1108100,937.080017
940,943.109985,937.580017,969500,943
935.669983,939.333008,918.140015,2362100,919.619995
921,933.169983,918.75,1596900,930.23999
931.469971,937.755005,931,1393000,934.01001
935,941.882996,935,1120400,941.859985
947.919983,951.46698,942.575012,1270800,948.820007
952.97998,955.090027,949.5,1024800,954.960022
957.330017,972.629028,955.469971,1660500,969.539978
969.700012,974.97998,965.030029,1249600,971.469971
970.309998,976.200012,969.48999,1466700,975.880005
975.02002,979.27002,960.179993,2448100,964.859985
968.950012,971.5,960.01001,1410500,966.950012
969.460022,975.880005,966,1751000,975.599976
976.549988,986.909973,975.099976,1252100,983.679993
983.159973,988.25,975.140015,1814600,976.570007
980,983.97998,975.940002,1453900,980.940002
982.349976,984.570007,977.200012,1481900,983.409973
984.5,984.5,935.630005,3309400,949.830017
939.559998,949.35498,915.232971,3763500,942.900024
951.909973,959.97998,944.090027,2013300,953.400024
959.919983,961.150024,942.25,1489700,950.76001
933.969971,943.338989,924.440002,2133100,942.309998
940,942.039978,931.594971,3094700,939.780029
949.960022,959.98999,949.049988,1533300,957.369995
957.52002,961.619995,950.01001,1126000,950.630005
953.640015,960.099976,950.76001,1202200,959.450012
958.700012,960.719971,954.549988,941400,957.090027
956.830017,966,954.200012,1527900,965.590027
969.900024,973.309998,950.789978,1598400,952.27002
942.460022,948.289978,926.849976,2579900,927.330017
929,942.75,916,2721400,940.48999
929.919983,931.26001,910.619995,3299200,917.789978
926.049988,926.049988,908.309998,2065500,908.72998
912.179993,913.940002,894.789978,1709800,898.700012
901.76001,914.51001,898.5,1813900,911.710022
904.119995,914.94397,899.700012,1424500,906.690002
908.849976,921.539978,908.849976,1637800,918.590027
921.77002,930.380005,919.590027,1192800,928.799988
929.539978,931.429993,922,1113200,930.090027
938.679993,946.299988,934.469971,1532100,943.830017
946.289978,954.450012,943.01001,1294700,947.159973
952,956.909973,948.005005,1053800,955.98999
957,960.73999,949.241028,1165500,953.419983
953,968.039978,950.599976,1154000,965.400024
967.840027,973.039978,964.030029,1224500,970.890015
975,975.900024,961.51001,1624500,968.150024
962.25,973.22998,960.150024,1711000,972.919983
972.219971,986.200012,970.77002,3248300,980.340027
953.809998,959.700012,945.400024,4661000,950.700012
954.679993,955,942.278992,2088300,947.799988
951.780029,951.780029,920,3213000,934.090027
929.400024,943.830017,927.5,1846400,941.530029
941.890015,943.590027,926.039978,1970100,930.5
932.380005,937.447021,929.26001,1277700,930.830017
928.609985,932.599976,916.679993,1824400,930.390015
930.340027,932.23999,922.23999,1202500,923.650024
926.75,930.307007,923.030029,1036300,927.960022
929.059998,931.700012,926.5,1021000,929.359985
927.090027,935.814026,925.609985,1053700,926.789978
920.609985,925.97998,917.250122,1192081,922.900024
